Linear Complementarity for Regularized Policy Evaluation and Improvement,
On a Connection between Importance Sampling and the Likelihood Ratio Policy Gradient,
Bayesian Action-Graph Games,
Factorized Latent Spaces with Structured Sparsity,
Lifted Inference Seen from the Other Side : The Tractable Features,
A Dirty Model for Multi-task Learning,
MAP estimation in Binary MRFs via Bipartite Multi-cuts,
Inductive Regularized Learning of Kernel Functions,
Guaranteed Rank Minimization via Singular Value Projection,
Hashing Hyperplane Queries to Near Points with Applications to Large-Scale Active Learning,
Dynamic Infinite Relational Model for Time-varying Relational Data Analysis,
Deciphering subsampled data: adaptive compressive sampling as a principle of brain communication,
Inter-time segment information sharing for non-homogeneous dynamic Bayesian networks,
Active Learning by Querying Informative and Representative Examples,
Predicting Execution Time of Computer Programs Using Sparse Polynomial Regression,
Exact inference and learning for cumulative distribution functions on loopy graphs,
Latent Variable Models for Predicting File Dependencies in Large-Scale Software Development,
Online Learning for Latent Dirichlet Allocation,
An Inverse Power Method for Nonlinear Eigenproblems with Applications in 1-Spectral Clustering and Sparse PCA,
A Primal-Dual Message-Passing Algorithm for Approximated Large Scale Structured Prediction,
Space-Variant Single-Image Blind Deconvolution for Removing Camera Shake,
Nonparametric Density Estimation for Stochastic Optimization with an Observable State Variable,
Avoiding False Positive in Multi-Instance Learning,
Active Instance Sampling via Matrix Partition,
Feature Set Embedding for Incomplete Data,
Learning to localise sounds with spiking neural networks,
Discriminative Clustering by Regularized Information Maximization,
Near-Optimal Bayesian Active Learning with Noisy Observations,
Transduction with Matrix Completion: Three Birds with One Stone,
Learning Efficient Markov Networks,
Universal Consistency of Multi-Class Support Vector Classification,
"Humans Learn Using Manifolds, Reluctantly",
LSTD with Random Projections,
The Neural Costs of Optimal Control,
"Rescaling, thinning or complementing? On goodness-of-fit procedures for point process models and Generalized Linear Models",
On Herding and the Perceptron Cycling Theorem,
Improvements to the Sequence Memoizer,
Group Sparse Coding with a Laplacian Scale Mixture Prior,
Short-term memory in neuronal networks through dynamical compressed sensing,
Implicit encoding of prior probabilities in optimal neural populations,
Learning Kernels with Radiuses of Minimum Enclosing Balls,
Attractor Dynamics with Synaptic Depression,
A Bayesian Framework for Figure-Ground Interpretation,
Size Matters: Metric Visual Search Constraints from Monocular Metadata,
Shadow Dirichlet for Restricted Probability Modeling,
Extended Bayesian Information Criteria for Gaussian Graphical Models,
A Novel Kernel for Learning a Neuron Model from Spike Train Data,
Parametric Bandits: The Generalized Linear Case,
A Computational Decision Theory for Interactive Assistants,
Error Propagation for Approximate Policy and Value Iteration,
Copula Bayesian Networks,
Distributed Dual Averaging In Networks,
Over-complete representations on recurrent neural networks can support persistent percepts,
Nonparametric Bayesian Policy Priors for Reinforcement Learning,
Implicit Differentiation by Perturbation,
t-logistic regression,
Throttling Poisson Processes,
Random Projection Trees Revisited,
Spectral Regularization for Support Estimation,
Co-regularization Based Semi-supervised Domain Adaptation,
Phone Recognition with the Mean-Covariance Restricted Boltzmann Machine,
Spatial and anatomical regularization of SVM for brain image analysis,
Learning via Gaussian Herding,
Learning Bounds for Importance Weighting,
Mixture of time-warped trajectory models for movement decoding,
Empirical Risk Minimization with Approximations of Probabilistic Grammars,
Causal discovery in multiple models from different experiments,
Universal Kernels on Non-Standard Input Spaces,
Learning sparse dynamic linear systems using stable spline kernels and exponential hyperpriors,
Movement extraction by detecting dynamics switches and repetitions,
"SpikeAnts, a spiking neuron network modelling the emergence of organization in a complex system",
Two-Layer Generalization Analysis for Ranking Using Rademacher Average,
Predictive Subspace Learning for Multi-view Data: a Large Margin Approach,
Evidence-Specific Structures for Rich Tractable CRFs,
Rates of convergence for the cluster tree,
Learning concept graphs from text with stick-breaking priors,
Multi-label Multiple Kernel Learning by Stochastic Approximation: Application to Visual Object Recognition,
Computing Marginal Distributions over Continuous Markov Networks for Statistical Relational Learning,
Segmentation as Maximum-Weight Independent Set,
Random Projections for ,
Bootstrapping Apprenticeship Learning,
Variational Inference over Combinatorial Spaces,
Predictive State Temporal Difference Learning,
Gaussian Process Preference Elicitation,
Fractionally Predictive Spiking Neurons,
Kernel Descriptors for Visual Recognition,
Simultaneous Object Detection and Ranking with Weak Supervision,
Optimal learning rates for Kernel Conjugate Gradient regression,
CUR from a Sparse Optimization Viewpoint,
Inference with Multivariate Heavy-Tails in Linear Models,
Agnostic Active Learning Without Constraints,
Online Classification with Specificity Constraints,
Exploiting weakly-labeled Web images to improve object classification: a domain adaptation approach,
Learning Networks of Stochastic Differential Equations,
Label Embedding Trees for Large Multi-Class Tasks,
Extensions of Generalized Binary Search to Group Identification and Exponential Costs,
The LASSO risk: asymptotic results and real world examples,
Auto-Regressive HMM Inference with Incomplete Data for Short-Horizon Wind Forecasting,
A Bayesian Approach to Concept Drift,
Structured sparsity-inducing norms through submodular functions,
Batch Bayesian Optimization via Simulation Matching,
Occlusion Detection and Motion Estimation with Convex Optimization,
Supervised Clustering,
Learning invariant features using the Transformed Indian Buffet Process,
Global seismic monitoring as probabilistic inference,
A POMDP Extension with Belief-dependent Rewards,
Switched Latent Force Models for Movement Segmentation,
Learning Multiple Tasks using Manifold Regularization,
Fast global convergence rates of gradient methods for high-dimensional statistical recovery,
Sparse Instrumental Variables (SPIV) for Genome-Wide Studies,
Tree-Structured Stick Breaking for Hierarchical Data,
Towards Property-Based Classification of Clustering Paradigms,
Repeated Games against Budgeted Adversaries,
The 'tree-dependent components' of natural scenes are edge filters,
Slow Learners are Fast,
Human Rademacher Complexity,
Nonparametric Bayesian Texture Learning and Synthesis,
Thresholding Procedures for High Dimensional Variable Selection and Statistical Estimation,
Non-Parametric Bayesian Dictionary Learning for Sparse Image Representations,
Canonical Time Warping for Alignment of Human Behavior,
Efficient Moments-based Permutation Tests,
Optimizing Multi-Class Spatio-Spectral Filters via Bayes Error Estimation for EEG Classification,
DUOL: A Double Updating Approach for Online Learning,
Anomaly Detection with Score functions based on Nearest Neighbor Graphs,
Optimal Scoring for Unsupervised Learning,
A General Projection Property for Distribution Families,
Nonlinear Learning using Local Coordinate Coding,
Sparse Metric Learning via Smooth Optimization,
Analysis of SVM with Indefinite Kernels,
Conditional Random Fields with High-Order Features for Sequence Labeling,
Multi-Step Dyna Planning for Policy Evaluation and Control,
Hierarchical Mixture of Classification Experts Uncovers Interactions between Brain Regions,
Heavy-Tailed Symmetric Stochastic Neighbor Embedding,
"Noise Characterization, Modeling, and Reduction for In Vivo Neural Recording",
Heterogeneous multitask learning with joint sparsity constraints,
Dirichlet-Bernoulli Alignment: A Generative Model for Multi-Class Multi-Label Multi-Instance Corpora,
Parallel Inference for Latent Dirichlet Allocation on Graphics Processing Units,
Adaptive Regularization for Transductive Support Vector Machine,
Dual Averaging Method for Regularized Stochastic Learning and Online Optimization,
Boosting with Spatial Regularization,
Statistical Consistency of Top-k Ranking,
Learning Bregman Distance Functions and Its Application for Semi-Supervised Clustering,
Robust Principal Component Analysis: Exact Recovery of Corrupted Low-Rank Matrices via Convex Optimization,
Sparse Estimation Using General Likelihoods and Non-Factorial Priors,
A Neural Implementation of the Kalman Filter,
Sequential effects reflect parallel learning of multiple environmental regularities,
Training Factor Graphs with Reinforcement Learning for Efficient MAP Inference,
Whose Vote Should Count More: Optimal Integration of Labels from Labelers of Unknown Expertise,
Strategy Grafting in Extensive Games,
Graph Zeta Function in the Bethe Free Energy and Loopy Belief Propagation,
A Rate Distortion Approach for Semi-Supervised Conditional Random Fields,
Sufficient Conditions for Agnostic Active Learnable,
Variational Inference for the Nested Chinese Restaurant Process,
Decoupling Sparsity and Smoothness in the Discrete Hierarchical Dirichlet Process,
Rethinking LDA: Why Priors Matter,
Fast Graph Laplacian Regularized Kernel Learning via Semidefinite–Quadratic–Linear Programming,
Explaining human multiple object tracking as resource-constrained approximate inference in a dynamic probabilistic model,
Tracking Dynamic Sources of Malicious Activity at Internet Scale,
Bootstrapping from Game Tree Search,
Structured output regression for detection with partial truncation,
Measuring model complexity with the prior predictive,
Gaussian process regression with Student-t likelihood,
Bayesian Source Localization with the Multivariate Laplace Prior,
